timestamp,name,numeric
2026-09-05T18:11:07.000,pack_voltage_fine,446.1
2026-09-05T18:11:10.000,pack_voltage_fine,446.2
2026-09-05T18:11:14.000,pack_voltage_fine,446.2
2026-09-05T18:11:17.000,pack_voltage_fine,446.2
2026-09-05T18:11:21.000,pack_voltage_fine,446.2
2026-09-05T18:11:25.000,pack_voltage_fine,446.2
2026-09-05T18:11:27.000,pack_current,-6.6
2026-09-05T18:11:28.000,pack_voltage_fine,446.2
2026-09-05T18:11:33.000,pack_voltage_fine,446.4
2026-09-05T18:11:36.000,pack_voltage_fine,446.4
2026-09-05T18:11:39.000,pack_voltage_fine,446.4
2026-09-05T18:11:42.000,pack_voltage_fine,446.4
2026-09-05T18:11:46.000,pack_voltage_fine,446.4
2026-09-05T18:11:49.000,pack_voltage_fine,446.4
2026-09-05T18:11:53.000,pack_voltage_fine,446.4
2026-09-05T18:11:55.000,app_snapshot_charging,1.0
2026-09-05T18:11:55.000,app_snapshot_power_kw,
2026-09-05T18:11:56.000,pack_voltage_fine,446.5
2026-09-05T18:12:00.000,pack_voltage_fine,446.5
2026-09-05T18:12:03.000,pack_voltage_fine,446.5
2026-09-05T18:12:06.000,pack_voltage_fine,446.5
2026-09-05T18:12:10.000,pack_voltage_fine,446.5
2026-09-05T18:12:13.000,pack_voltage_fine,446.5
2026-09-05T18:12:16.000,pack_voltage_fine,446.4
2026-09-05T18:12:20.000,pack_voltage_fine,446.4
2026-09-05T18:12:23.000,pack_voltage_fine,446.5
2026-09-05T18:12:27.000,pack_voltage_fine,446.5
2026-09-05T18:12:30.000,pack_voltage_fine,446.5
2026-09-05T18:12:34.000,pack_voltage_fine,446.5
2026-09-05T18:12:37.000,pack_voltage_fine,446.5
2026-09-05T18:12:40.000,pack_voltage_fine,446.6
2026-09-05T18:12:43.000,pack_voltage_fine,446.7
2026-09-05T18:12:47.000,pack_voltage_fine,446.7
2026-09-05T18:12:50.000,pack_voltage_fine,446.7
2026-09-05T18:12:54.000,pack_voltage_fine,446.7
2026-09-05T18:12:55.000,app_snapshot_charging,1.0
2026-09-05T18:12:55.000,app_snapshot_power_kw,
2026-09-05T18:12:57.000,pack_voltage_fine,446.7
2026-09-05T18:13:00.000,pack_voltage_fine,446.7
2026-09-05T18:13:03.000,pack_voltage_fine,446.7
2026-09-05T18:13:06.000,pack_voltage,447.0
2026-09-05T18:13:07.000,pack_voltage_fine,446.8
2026-09-05T18:13:09.000,pack_voltage,447.0
2026-09-05T18:13:10.000,pack_voltage_fine,446.8
2026-09-05T18:13:12.000,pack_voltage,446.0
2026-09-05T18:13:13.000,pack_voltage_fine,446.8
2026-09-05T18:13:15.000,pack_voltage,447.0
2026-09-05T18:13:16.000,pack_voltage_fine,446.8
2026-09-05T18:13:18.000,pack_voltage,447.0
2026-09-05T18:13:19.000,pack_voltage_fine,446.8
2026-09-05T18:13:21.000,pack_voltage,447.0
2026-09-05T18:13:22.000,pack_voltage_fine,446.8
2026-09-05T18:13:24.000,pack_voltage,447.0
2026-09-05T18:13:25.000,pack_voltage_fine,446.8
2026-09-05T18:13:27.000,pack_voltage,447.0
2026-09-05T18:13:28.000,pack_current,-6.5
2026-09-05T18:13:29.000,pack_voltage_fine,446.7
2026-09-05T18:13:30.000,pack_voltage,446.0
2026-09-05T18:13:32.000,pack_voltage_fine,446.7
2026-09-05T18:13:34.000,pack_voltage,446.0
2026-09-05T18:13:40.000,pack_voltage_fine,446.9
2026-09-05T18:13:44.000,pack_voltage_fine,446.9
2026-09-05T18:13:47.000,pack_voltage_fine,446.9
2026-09-05T18:13:50.000,pack_voltage_fine,446.9
2026-09-05T18:13:54.000,pack_voltage_fine,446.9
2026-09-05T18:13:55.000,app_snapshot_charging,1.0
2026-09-05T18:13:55.000,app_snapshot_power_kw,2.9055
2026-09-05T18:13:57.000,pack_voltage_fine,446.9
2026-09-05T18:14:00.000,pack_voltage_fine,446.9
2026-09-05T18:14:03.000,pack_voltage_fine,446.9
2026-09-05T18:14:06.000,pack_voltage_fine,446.9
2026-09-05T18:14:09.000,pack_voltage_fine,446.9
2026-09-05T18:14:13.000,pack_voltage_fine,446.9
2026-09-05T18:14:16.000,pack_voltage_fine,447.0
2026-09-05T18:14:19.000,pack_voltage_fine,446.8
2026-09-05T18:14:22.000,pack_voltage_fine,446.9
2026-09-05T18:14:25.000,pack_voltage_fine,446.9
2026-09-05T18:14:29.000,pack_voltage_fine,447.0
2026-09-05T18:14:32.000,pack_voltage_fine,447.1
2026-09-05T18:14:35.000,pack_voltage_fine,447.0
2026-09-05T18:14:38.000,pack_voltage_fine,446.9
2026-09-05T18:14:41.000,pack_voltage_fine,447.0
2026-09-05T18:14:44.000,pack_voltage_fine,447.1
2026-09-05T18:14:47.000,pack_voltage_fine,447.1
2026-09-05T18:14:51.000,pack_voltage_fine,447.1
2026-09-05T18:14:54.000,pack_voltage_fine,447.1
2026-09-05T18:14:55.000,app_snapshot_charging,1.0
2026-09-05T18:14:55.000,app_snapshot_power_kw,2.9055
2026-09-05T18:14:58.000,pack_voltage_fine,447.1
2026-09-05T18:15:01.000,pack_voltage_fine,447.1
2026-09-05T18:15:04.000,pack_voltage_fine,447.0
2026-09-05T18:15:07.000,pack_voltage_fine,447.0
2026-09-05T18:15:10.000,pack_voltage_fine,447.1
2026-09-05T18:15:14.000,pack_voltage_fine,447.1
2026-09-05T18:15:17.000,pack_voltage_fine,447.2
2026-09-05T18:15:20.000,pack_voltage_fine,447.2
2026-09-05T18:15:23.000,pack_voltage_fine,447.2
2026-09-05T18:15:27.000,pack_voltage_fine,447.2
2026-09-05T18:15:28.000,pack_current,-6.4
2026-09-05T18:15:31.000,pack_voltage_fine,447.2
2026-09-05T18:15:34.000,pack_voltage_fine,447.2
2026-09-05T18:15:38.000,pack_voltage_fine,447.2
2026-09-05T18:15:41.000,pack_voltage_fine,447.2
2026-09-05T18:15:44.000,pack_voltage_fine,447.2
2026-09-05T18:15:47.000,pack_voltage_fine,447.2
2026-09-05T18:15:50.000,pack_voltage_fine,447.3
2026-09-05T18:15:53.000,pack_voltage_fine,447.2
2026-09-05T18:15:55.000,app_snapshot_charging,1.0
2026-09-05T18:15:55.000,app_snapshot_power_kw,
2026-09-05T18:15:57.000,pack_voltage_fine,447.2
2026-09-05T18:15:58.000,pack_current,-6.5
2026-09-05T18:16:01.000,pack_voltage_fine,447.2
2026-09-05T18:16:05.000,pack_voltage_fine,447.2
2026-09-05T18:16:08.000,pack_voltage_fine,447.4
2026-09-05T18:16:12.000,pack_voltage_fine,447.4
2026-09-05T18:16:15.000,pack_voltage_fine,447.4
2026-09-05T18:16:19.000,pack_voltage_fine,447.4
2026-09-05T18:16:23.000,pack_voltage_fine,447.4
2026-09-05T18:16:26.000,pack_voltage_fine,447.4
2026-09-05T18:16:29.000,pack_current,-6.6
2026-09-05T18:16:30.000,pack_voltage_fine,447.4
2026-09-05T18:16:33.000,pack_voltage_fine,447.3
2026-09-05T18:16:37.000,pack_voltage_fine,447.3
2026-09-05T18:16:40.000,pack_voltage_fine,447.3
2026-09-05T18:16:44.000,pack_voltage_fine,447.3
2026-09-05T18:16:47.000,pack_voltage_fine,447.3
2026-09-05T18:16:50.000,pack_voltage_fine,447.4
2026-09-05T18:16:53.000,pack_voltage_fine,447.5
2026-09-05T18:16:55.000,app_snapshot_charging,1.0
2026-09-05T18:16:55.000,app_snapshot_power_kw,
2026-09-05T18:16:56.000,pack_voltage_fine,447.5
2026-09-05T18:17:00.000,pack_voltage_fine,447.5
2026-09-05T18:17:03.000,pack_voltage_fine,447.5
2026-09-05T18:17:07.000,pack_voltage_fine,447.5
2026-09-05T18:17:10.000,pack_voltage_fine,447.5
2026-09-05T18:17:14.000,pack_voltage_fine,447.4
2026-09-05T18:17:17.000,pack_voltage_fine,447.5
